algoritmo,caso,tamanho,repeticao,tempo_execucao,cpu_pico,comparacoes,trocas,particoes,profundidade_recursao,heapificacoes
insertion_sort,medio,500,4,0.0077168999705463,0.015625,61145,61151,,0,
insertion_sort,medio,500,5,0.0100563000305555,0.0,60815,60822,,0,
insertion_sort,medio,500,6,0.0106577000115066,0.0,62560,62568,,0,
insertion_sort,medio,500,7,0.0112764000077731,0.015625,63701,63707,,0,
insertion_sort,medio,500,8,0.0108505000243894,0.015625,63123,63131,,0,
insertion_sort,medio,500,9,0.0109612999949604,0.015625,62608,62614,,0,
insertion_sort,medio,500,10,0.0065704000298865,0.0,63508,63513,,0,
insertion_sort,medio,500,11,0.0129025000496767,0.015625,59040,59048,,0,
insertion_sort,medio,500,12,0.0127861999790184,0.015625,63520,63528,,0,
insertion_sort,medio,500,13,0.0110113999689929,0.015625,61920,61925,,0,
insertion_sort,medio,500,14,0.0124039999791421,0.015625,62620,62626,,0,
insertion_sort,medio,500,15,0.0105117000057362,0.0,62668,62673,,0,
insertion_sort,medio,500,16,0.0083839000435546,0.0,64019,64024,,0,
insertion_sort,medio,500,17,0.006131500005722,0.015625,61611,61619,,0,
insertion_sort,medio,500,18,0.0116506000049412,0.0,60529,60534,,0,
insertion_sort,medio,500,19,0.006748299987521,0.015625,63822,63826,,0,
insertion_sort,medio,500,20,0.0119156000437214,0.015625,62737,62746,,0,
insertion_sort,medio,1000,1,0.0484875999973155,0.03125,255995,256000,,0,
insertion_sort,medio,1000,2,0.044578300032299,0.046875,254694,254701,,0,
insertion_sort,medio,1000,3,0.0424462999799288,0.046875,246113,246117,,0,
insertion_sort,medio,1000,4,0.0451755999820306,0.046875,249105,249113,,0,
insertion_sort,medio,1000,5,0.0318017000099644,0.03125,244624,244628,,0,
insertion_sort,medio,1000,6,0.0406700000166893,0.046875,253631,253638,,0,
insertion_sort,medio,1000,7,0.0261084999656304,0.015625,247367,247378,,0,
insertion_sort,medio,1000,8,0.0363224000320769,0.03125,240237,240246,,0,
insertion_sort,medio,1000,9,0.0556681000161916,0.046875,252305,252309,,0,
insertion_sort,medio,1000,10,0.0374615999753586,0.03125,240845,240849,,0,
insertion_sort,medio,1000,11,0.0336897000088356,0.03125,234518,234525,,0,
insertion_sort,medio,1000,12,0.0549192000180482,0.046875,254397,254401,,0,
insertion_sort,medio,1000,13,0.0510162999853491,0.046875,255610,255621,,0,
insertion_sort,medio,1000,14,0.0560082000447437,0.046875,261165,261172,,0,
insertion_sort,medio,1000,15,0.0535198000143282,0.0625,255191,255194,,0,
insertion_sort,medio,1000,16,0.0534966000122949,0.03125,251286,251298,,0,
insertion_sort,medio,1000,17,0.0584665000205859,0.046875,261870,261878,,0,
insertion_sort,medio,1000,18,0.0397498999955132,0.046875,254921,254930,,0,
insertion_sort,medio,1000,19,0.0420860000303946,0.046875,249730,249732,,0,
insertion_sort,medio,1000,20,0.0550499000237323,0.046875,255793,255801,,0,
insertion_sort,medio,5000,1,0.7800103999907151,0.78125,6238143,6238151,,0,
insertion_sort,medio,5000,2,0.7261131000122987,0.71875,6263174,6263181,,0,
insertion_sort,medio,5000,3,0.7528065000078641,0.734375,6360794,6360796,,0,
insertion_sort,medio,5000,4,0.7174673999543302,0.6875,6375015,6375023,,0,
insertion_sort,medio,5000,5,0.7678577000042424,0.75,6350462,6350468,,0,
insertion_sort,medio,5000,6,0.8106555999838747,0.75,6291988,6291996,,0,
insertion_sort,medio,5000,7,0.7277443999773823,0.71875,6404915,6404925,,0,
insertion_sort,medio,5000,8,0.6896090999944136,0.65625,6229598,6229609,,0,
insertion_sort,medio,5000,9,0.8053406000253744,0.796875,6270100,6270108,,0,
insertion_sort,medio,5000,10,0.6476614999701269,0.640625,6203082,6203089,,0,
insertion_sort,medio,5000,11,0.6992289000190794,0.703125,6203555,6203561,,0,
insertion_sort,medio,5000,12,0.6747801000019535,0.671875,6255821,6255824,,0,
insertion_sort,medio,5000,13,0.7378413999686018,0.734375,6304633,6304640,,0,
insertion_sort,medio,5000,14,0.720996499992907,0.703125,6285546,6285551,,0,
insertion_sort,medio,5000,15,0.7143760999897495,0.6875,6249705,6249713,,0,
insertion_sort,medio,5000,16,0.6760582000133581,0.671875,6325299,6325308,,0,
insertion_sort,medio,5000,17,0.7092006999882869,0.703125,6321917,6321927,,0,
insertion_sort,medio,5000,18,0.8652135000447743,0.828125,6309789,6309804,,0,
insertion_sort,medio,5000,19,0.7991100000217557,0.78125,6249869,6249878,,0,
insertion_sort,medio,5000,20,0.7401768999989145,0.734375,6292162,6292168,,0,
insertion_sort,medio,10000,1,3.283305199991446,3.234375,24674130,24674136,,0,
insertion_sort,medio,10000,2,3.3881169999949634,3.328125,25016717,25016730,,0,
insertion_sort,medio,10000,3,2.960803999972996,2.953125,24814658,24814669,,0,
insertion_sort,medio,10000,4,3.03748950001318,3.0,24838151,24838158,,0,
insertion_sort,medio,10000,5,2.7757939000148326,2.765625,24714377,24714387,,0,
insertion_sort,medio,10000,6,2.7196921999566257,2.703125,24827336,24827344,,0,
insertion_sort,medio,10000,7,2.5920355999842286,2.53125,24777205,24777217,,0,
insertion_sort,medio,10000,8,3.076150799985044,3.078125,25080247,25080257,,0,
insertion_sort,medio,10000,9,2.7538302000029944,2.703125,24974690,24974696,,0,
insertion_sort,medio,10000,10,3.0440731999697164,2.984375,24791024,24791033,,0,
insertion_sort,medio,10000,11,3.351919699984137,3.296875,25102488,25102496,,0,
insertion_sort,medio,10000,12,2.9554439000203274,2.90625,25148991,25149002,,0,
insertion_sort,medio,10000,13,3.0918750999844637,3.03125,24925862,24925871,,0,
insertion_sort,medio,10000,14,3.117751399986446,3.09375,24819283,24819288,,0,
insertion_sort,medio,10000,15,3.5795869000139646,3.546875,24856045,24856050,,0,
insertion_sort,medio,10000,16,3.1468929999973625,3.0625,24842024,24842036,,0,
insertion_sort,medio,10000,17,3.187479200016241,3.109375,24819462,24819471,,0,
insertion_sort,medio,10000,18,3.4653674999717623,3.40625,24721779,24721787,,0,
insertion_sort,medio,10000,19,3.268791699956637,3.21875,25191096,25191103,,0,
insertion_sort,medio,10000,20,3.0807868000119925,3.0,24801118,24801125,,0,
insertion_sort,medio,20000,1,12.46311800001422,12.359375,99301278,99301293,,0,
insertion_sort,medio,20000,2,13.0315892000217,12.890625,100450674,100450683,,0,
insertion_sort,medio,20000,3,11.821027699974366,11.671875,99414950,99414961,,0,
insertion_sort,medio,20000,4,11.177437899983488,11.078125,99965572,99965577,,0,
insertion_sort,medio,20000,5,11.364456599985717,11.09375,100078857,100078865,,0,
insertion_sort,medio,20000,6,11.32452550000744,11.171875,99921307,99921314,,0,
insertion_sort,medio,20000,7,10.85422949999338,10.734375,100640917,100640928,,0,
insertion_sort,medio,20000,8,9.88461789995199,9.796875,99637458,99637469,,0,
insertion_sort,medio,20000,9,10.447191999992356,10.34375,99503989,99504001,,0,
insertion_sort,medio,20000,10,10.751412099984009,10.625,99471661,99471672,,0,
insertion_sort,medio,20000,11,11.975505299982617,11.828125,99629858,99629868,,0,
insertion_sort,medio,20000,12,11.132229799986815,11.015625,99631438,99631450,,0,
insertion_sort,medio,20000,13,11.656150199996771,11.5,99735003,99735015,,0,
insertion_sort,medio,20000,14,11.330426000000443,11.125,99974261,99974271,,0,
insertion_sort,medio,20000,15,9.646593299985398,9.578125,100080944,100080956,,0,
insertion_sort,medio,20000,16,9.659799900022335,9.609375,99288478,99288484,,0,
insertion_sort,medio,20000,17,10.219910599989817,10.09375,100592199,100592208,,0,
insertion_sort,medio,20000,18,11.166643799981102,11.046875,100869461,100869469,,0,
insertion_sort,medio,20000,19,10.70357149996562,10.59375,99963464,99963470,,0,
insertion_sort,medio,20000,20,9.55956960003823,9.5,99961956,99961970,,0,
insertion_sort,medio,50000,1,60.61591340001905,60.125,622207614,622207622,,0,
insertion_sort,medio,50000,2,61.48960020003142,60.9375,624509855,624509866,,0,
insertion_sort,medio,50000,3,61.66823689994635,61.09375,625217547,625217553,,0,
insertion_sort,medio,50000,4,57.76817019999726,57.3125,624455633,624455641,,0,
insertion_sort,medio,50000,5,57.79207730002236,57.4375,624381550,624381565,,0,
insertion_sort,medio,50000,6,57.2666924999794,56.953125,624974059,624974070,,0,
insertion_sort,medio,50000,7,58.344607200007886,57.953125,625931992,625932004,,0,
insertion_sort,medio,50000,8,60.45416879997356,60.140625,626829219,626829229,,0,
insertion_sort,medio,50000,9,66.10596460005036,65.546875,627692791,627692799,,0,
insertion_sort,medio,50000,10,65.60986120003508,65.0625,624095010,624095022,,0,
insertion_sort,medio,50000,11,61.17770770000061,60.765625,623502072,623502084,,0,
insertion_sort,medio,50000,12,61.87763639999321,61.5,623904664,623904675,,0,
insertion_sort,medio,50000,13,69.26850659999764,68.546875,625342165,625342171,,0,
insertion_sort,medio,50000,14,58.03809900005581,57.75,625885535,625885551,,0,
insertion_sort,medio,50000,15,60.91320110001834,60.5,627269554,627269562,,0,
insertion_sort,medio,50000,16,56.52381969999988,56.171875,622729299,622729311,,0,
insertion_sort,medio,50000,17,58.23888659995282,57.90625,622742662,622742671,,0,
insertion_sort,medio,50000,18,60.25845590000972,59.73437499999909,623265881,623265890,,0,
insertion_sort,medio,50000,19,59.23701949999668,58.671875,626033416,626033425,,0,
insertion_sort,medio,50000,20,59.94786780001596,59.515625,625685914,625685918,,0,
selection_sort,melhor,1,1,0.0003637000336311,0.0,0,0,,0,
selection_sort,melhor,1,2,8.500006515532732e-06,0.0,0,0,,0,
selection_sort,melhor,1,3,2.500019036233425e-06,0.0,0,0,,0,
selection_sort,melhor,1,4,2.2999593056738377e-06,0.0,0,0,,0,
selection_sort,melhor,1,5,2.100015990436077e-06,0.0,0,0,,0,
selection_sort,melhor,1,6,3.7999707274138927e-06,0.0,0,0,,0,
selection_sort,melhor,1,7,2.400018274784088e-06,0.0,0,0,,0,
selection_sort,melhor,1,8,2.499960828572512e-06,0.0,0,0,,0,
selection_sort,melhor,1,9,2.500019036233425e-06,0.0,0,0,,0,
selection_sort,melhor,1,10,2.500019036233425e-06,0.0,0,0,,0,
selection_sort,melhor,1,11,4.999979864805937e-06,0.0,0,0,,0,
selection_sort,melhor,1,12,3.999972250312567e-06,0.0,0,0,,0,
selection_sort,melhor,1,13,2.400018274784088e-06,0.0,0,0,,0,
selection_sort,melhor,1,14,2.7999631129205227e-06,0.0,0,0,,0,
selection_sort,melhor,1,15,3.1999661587178707e-06,0.0,0,0,,0,
selection_sort,melhor,1,16,3.4999684430658817e-06,0.0,0,0,,0,
selection_sort,melhor,1,17,2.100015990436077e-06,0.0,0,0,,0,
selection_sort,melhor,1,18,1.800013706088066e-06,0.0,0,0,,0,
selection_sort,melhor,1,19,2.099957782775164e-06,0.0,0,0,,0,
selection_sort,melhor,1,20,2.100015990436077e-06,0.0,0,0,,0,
selection_sort,melhor,10,1,6.89999433234334e-06,0.0,45,0,,0,
selection_sort,melhor,10,2,4.499976057559252e-06,0.0,45,0,,0,
selection_sort,melhor,10,3,4.499976057559252e-06,0.0,45,0,,0,
selection_sort,melhor,10,4,4.800036549568176e-06,0.0,45,0,,0,
selection_sort,melhor,10,5,5.099980626255274e-06,0.0,45,0,,0,
selection_sort,melhor,10,6,5.099980626255274e-06,0.0,45,0,,0,
selection_sort,melhor,10,7,4.599976819008589e-06,0.0,45,0,,0,
selection_sort,melhor,10,8,4.699977580457926e-06,0.0,45,0,,0,
selection_sort,melhor,10,9,4.600035026669502e-06,0.0,45,0,,0,
selection_sort,melhor,10,10,4.699977580457926e-06,0.0,45,0,,0,
selection_sort,melhor,10,11,4.400033503770828e-06,0.0,45,0,,0,
selection_sort,melhor,10,12,4.199973773211241e-06,0.0,45,0,,0,
selection_sort,melhor,10,13,4.200031980872154e-06,0.0,45,0,,0,
selection_sort,melhor,10,14,3.999972250312567e-06,0.0,45,0,,0,
selection_sort,melhor,10,15,4.700035788118839e-06,0.0,45,0,,0,
selection_sort,melhor,10,16,4.8999791033566e-06,0.0,45,0,,0,
selection_sort,melhor,10,17,4.800036549568176e-06,0.0,45,0,,0,
selection_sort,melhor,10,18,4.700035788118839e-06,0.0,45,0,,0,
selection_sort,melhor,10,19,5.299982149153948e-06,0.0,45,0,,0,
selection_sort,melhor,10,20,4.900037311017513e-06,0.0,45,0,,0,
selection_sort,melhor,50,1,4.790001548826695e-05,0.0,1225,0,,0,
selection_sort,melhor,50,2,8.239998714998364e-05,0.0,1225,0,,0,
selection_sort,melhor,50,3,8.129997877404094e-05,0.0,1225,0,,0,
selection_sort,melhor,50,4,4.760001320391893e-05,0.0,1225,0,,0,
selection_sort,melhor,50,5,4.9400026910007e-05,0.0,1225,0,,0,
selection_sort,melhor,50,6,5.5100012104958296e-05,0.0,1225,0,,0,
selection_sort,melhor,50,7,0.0001063999952748,0.0,1225,0,,0,
selection_sort,melhor,50,8,8.709996473044157e-05,0.0,1225,0,,0,
selection_sort,melhor,50,9,8.200004231184721e-05,0.0,1225,0,,0,
selection_sort,melhor,50,10,4.820001777261496e-05,0.0,1225,0,,0,
selection_sort,melhor,50,11,0.0001201000413857,0.0,1225,0,,0,
selection_sort,melhor,50,12,8.540000999346375e-05,0.0,1225,0,,0,
selection_sort,melhor,50,13,8.28000484034419e-05,0.0,1225,0,,0,
selection_sort,melhor,50,14,4.919996717944741e-05,0.0,1225,0,,0,
selection_sort,melhor,50,15,4.769995575770736e-05,0.0,1225,0,,0,
selection_sort,melhor,50,16,4.640000406652689e-05,0.0,1225,0,,0,
selection_sort,melhor,50,17,0.0001295999973081,0.0,1225,0,,0,
selection_sort,melhor,50,18,4.740001168102026e-05,0.0,1225,0,,0,
selection_sort,melhor,50,19,4.870002157986164e-05,0.0,1225,0,,0,
selection_sort,melhor,50,20,4.700000863522291e-05,0.0,1225,0,,0,
selection_sort,melhor,100,1,0.0001762000028975,0.0,4950,0,,0,
selection_sort,melhor,100,2,0.0001763000036589,0.0,4950,0,,0,
selection_sort,melhor,100,3,0.000178100017365,0.0,4950,0,,0,
selection_sort,melhor,100,4,0.0001796999713405,0.0,4950,0,,0,
selection_sort,melhor,100,5,0.0003425999893806,0.0,4950,0,,0,
selection_sort,melhor,100,6,0.0005098999827168,0.0,4950,0,,0,
selection_sort,melhor,100,7,0.0003340999828651,0.0,4950,0,,0,
selection_sort,melhor,100,8,0.0001844000071287,0.0,4950,0,,0,
selection_sort,melhor,100,9,0.0002253999700769,0.0,4950,0,,0,
selection_sort,melhor,100,10,0.0002289999974891,0.0,4950,0,,0,
selection_sort,melhor,100,11,0.0001930000144056,0.0,4950,0,,0,
selection_sort,melhor,100,12,0.0001774000120349,0.0,4950,0,,0,
selection_sort,melhor,100,13,0.0001746999914757,0.0,4950,0,,0,
selection_sort,melhor,100,14,0.0003235000185668,0.0,4950,0,,0,
selection_sort,melhor,100,15,0.0001843000063672,0.0,4950,0,,0,
selection_sort,melhor,100,16,0.0001745999907143,0.0,4950,0,,0,
selection_sort,melhor,100,17,0.0003248999710194,0.0,4950,0,,0,
selection_sort,melhor,100,18,0.0001806000364013,0.0,4950,0,,0,
selection_sort,melhor,100,19,0.0006051000091247,0.0,4950,0,,0,
selection_sort,melhor,100,20,0.0004194999928586,0.0,4950,0,,0,
selection_sort,melhor,500,1,0.0053528000134974,0.0,124750,0,,0,
selection_sort,melhor,500,2,0.0094211000250652,0.0,124750,0,,0,
selection_sort,melhor,500,3,0.0055282000103034,0.015625,124750,0,,0,
selection_sort,melhor,500,4,0.0093258999986574,0.0,124750,0,,0,
selection_sort,melhor,500,5,0.0097346999682486,0.0,124750,0,,0,
selection_sort,melhor,500,6,0.0078725999919697,0.0,124750,0,,0,
selection_sort,melhor,500,7,0.0092223000247031,0.0,124750,0,,0,
selection_sort,melhor,500,8,0.0063138999976217,0.0,124750,0,,0,
selection_sort,melhor,500,9,0.0087832999997772,0.015625,124750,0,,0,
selection_sort,melhor,500,10,0.0091573999961838,0.0,124750,0,,0,
selection_sort,melhor,500,11,0.009786200011149,0.015625,124750,0,,0,
selection_sort,melhor,500,12,0.0089348999899812,0.015625,124750,0,,0,
selection_sort,melhor,500,13,0.0097368999850004,0.0,124750,0,,0,
selection_sort,melhor,500,14,0.0077768000192008,0.015625,124750,0,,0,
selection_sort,melhor,500,15,0.0086172999581322,0.0,124750,0,,0,
selection_sort,melhor,500,16,0.0090565999853424,0.0,124750,0,,0,
selection_sort,melhor,500,17,0.0088313000160269,0.015625,124750,0,,0,
selection_sort,melhor,500,18,0.0089399000280536,0.0,124750,0,,0,
selection_sort,melhor,500,19,0.0092108999961055,0.015625,124750,0,,0,
selection_sort,melhor,500,20,0.0078803999931551,0.015625,124750,0,,0,
selection_sort,melhor,1000,1,0.037008200015407,0.03125,499500,0,,0,
selection_sort,melhor,1000,2,0.0218731999630108,0.03125,499500,0,,0,
selection_sort,melhor,1000,3,0.0353101000073365,0.03125,499500,0,,0,
selection_sort,melhor,1000,4,0.0300353000056929,0.03125,499500,0,,0,
selection_sort,melhor,1000,5,0.0350781999877654,0.015625,499500,0,,0,
selection_sort,melhor,1000,6,0.0320139999967068,0.03125,499500,0,,0,
selection_sort,melhor,1000,7,0.0274245000327937,0.03125,499500,0,,0,
selection_sort,melhor,1000,8,0.0354883000254631,0.03125,499500,0,,0,
selection_sort,melhor,1000,9,0.028238600003533,0.015625,499500,0,,0,
selection_sort,melhor,1000,10,0.0202422000002115,0.015625,499500,0,,0,
selection_sort,melhor,1000,11,0.0313942999928258,0.03125,499500,0,,0,
selection_sort,melhor,1000,12,0.035044900025241,0.03125,499500,0,,0,
selection_sort,melhor,1000,13,0.0353801000164821,0.046875,499500,0,,0,
selection_sort,melhor,1000,14,0.0237845000228844,0.015625,499500,0,,0,
selection_sort,melhor,1000,15,0.0210472000180743,0.015625,499500,0,,0,
selection_sort,melhor,1000,16,0.0286039999919012,0.015625,499500,0,,0,
selection_sort,melhor,1000,17,0.0317657000268809,0.03125,499500,0,,0,
selection_sort,melhor,1000,18,0.029948100040201,0.015625,499500,0,,0,
selection_sort,melhor,1000,19,0.0286449000122956,0.015625,499500,0,,0,
selection_sort,melhor,1000,20,0.0251887000049464,0.03125,499500,0,,0,
selection_sort,melhor,5000,1,0.6497049999888986,0.65625,12497500,0,,0,
selection_sort,melhor,5000,2,0.6443851999938488,0.625,12497500,0,,0,
selection_sort,melhor,5000,3,0.584439400001429,0.5625,12497500,0,,0,
selection_sort,melhor,5000,4,0.6540596000268124,0.59375,12497500,0,,0,
selection_sort,melhor,5000,5,0.6933194999583066,0.703125,12497500,0,,0,
selection_sort,melhor,5000,6,0.6079638000228442,0.609375,12497500,0,,0,
selection_sort,melhor,5000,7,0.6324918000027537,0.625,12497500,0,,0,
selection_sort,melhor,5000,8,0.5650377999991179,0.5625,12497500,0,,0,
selection_sort,melhor,5000,9,0.6319313999847509,0.625,12497500,0,,0,
selection_sort,melhor,5000,10,0.6156755999545567,0.578125,12497500,0,,0,
selection_sort,melhor,5000,11,0.5961270999978296,0.59375,12497500,0,,0,
selection_sort,melhor,5000,12,0.5712162000127137,0.5625,12497500,0,,0,
selection_sort,melhor,5000,13,0.7495593000203371,0.703125,12497500,0,,0,
selection_sort,melhor,5000,14,0.7244238999555819,0.71875,12497500,0,,0,
selection_sort,melhor,5000,15,0.5684188000159338,0.53125,12497500,0,,0,
selection_sort,melhor,5000,16,0.5214044000022113,0.515625,12497500,0,,0,
selection_sort,melhor,5000,17,0.6312756999977864,0.625,12497500,0,,0,
selection_sort,melhor,5000,18,0.5244664999772795,0.53125,12497500,0,,0,
selection_sort,melhor,5000,19,0.5490188000258058,0.546875,12497500,0,,0,
selection_sort,melhor,5000,20,0.5462228000396863,0.546875,12497500,0,,0,
selection_sort,melhor,10000,1,2.402225700032432,2.375,49995000,0,,0,
selection_sort,melhor,10000,2,2.2023288000491448,2.203125,49995000,0,,0,
selection_sort,melhor,10000,3,2.4783073000144213,2.453125,49995000,0,,0,
selection_sort,melhor,10000,4,2.2348468999844044,2.171875,49995000,0,,0,
selection_sort,melhor,10000,5,2.124512800015509,2.125,49995000,0,,0,
selection_sort,melhor,10000,6,2.363759099971503,2.3125,49995000,0,,0,
selection_sort,melhor,10000,7,2.06936309998855,2.0625,49995000,0,,0,
selection_sort,melhor,10000,8,2.3954797000042163,2.34375,49995000,0,,0,
selection_sort,melhor,10000,9,2.163832399994135,2.109375,49995000,0,,0,
selection_sort,melhor,10000,10,2.1696192999952477,2.15625,49995000,0,,0,
selection_sort,melhor,10000,11,2.3917116000084206,2.359375,49995000,0,,0,
selection_sort,melhor,10000,12,2.458327000029385,2.390625,49995000,0,,0,
selection_sort,melhor,10000,13,2.243874200037681,2.25,49995000,0,,0,
selection_sort,melhor,10000,14,2.053864200017415,2.03125,49995000,0,,0,
selection_sort,melhor,10000,15,2.36856270005228,2.375,49995000,0,,0,
selection_sort,melhor,10000,16,2.638404199969955,2.609375,49995000,0,,0,
selection_sort,melhor,10000,17,2.4401593999937177,2.421875,49995000,0,,0,
selection_sort,melhor,10000,18,2.677208699984476,2.609375,49995000,0,,0,
selection_sort,melhor,10000,19,2.667380999948364,2.5625,49995000,0,,0,
selection_sort,melhor,10000,20,2.3929552999907173,2.375,49995000,0,,0,
selection_sort,melhor,20000,1,9.176416200003588,9.09375,199990000,0,,0,
selection_sort,melhor,20000,2,8.90258090000134,8.859375,199990000,0,,0,
selection_sort,melhor,20000,3,9.078523500007575,9.046875,199990000,0,,0,
selection_sort,melhor,20000,4,8.504929399990942,8.46875,199990000,0,,0,
selection_sort,melhor,20000,5,8.92529620003188,8.828125,199990000,0,,0,
selection_sort,melhor,20000,6,8.37512229999993,8.296875,199990000,0,,0,
selection_sort,melhor,20000,7,8.380165500042494,8.265625,199990000,0,,0,
selection_sort,melhor,20000,8,8.437389699975029,8.421875,199990000,0,,0,
selection_sort,melhor,20000,9,8.65606409998145,8.578125,199990000,0,,0,
selection_sort,melhor,20000,10,8.60604120005155,8.59375,199990000,0,,0,
selection_sort,melhor,20000,11,8.894073200004641,8.875,199990000,0,,0,
selection_sort,melhor,20000,12,8.749134699988645,8.65625,199990000,0,,0,
selection_sort,melhor,20000,13,8.551883100008126,8.515625,199990000,0,,0,
selection_sort,melhor,20000,14,8.533452600007877,8.453125,199990000,0,,0,
selection_sort,melhor,20000,15,8.686261800001375,8.609375,199990000,0,,0,
selection_sort,melhor,20000,16,8.386597600008827,8.390625,199990000,0,,0,
selection_sort,melhor,20000,17,8.76164769998286,8.671875,199990000,0,,0,
selection_sort,melhor,20000,18,8.875114299997222,8.765625,199990000,0,,0,
selection_sort,melhor,20000,19,8.632080399955157,8.546875,199990000,0,,0,
selection_sort,melhor,20000,20,8.56141220004065,8.5,199990000,0,,0,
selection_sort,melhor,50000,1,52.85937650001142,52.515625,1249975000,0,,0,
selection_sort,melhor,50000,2,53.27280769997742,53.04687500000091,1249975000,0,,0,
selection_sort,melhor,50000,3,53.55583860003389,53.203125,1249975000,0,,0,
selection_sort,melhor,50000,4,56.22321530000772,55.84375,1249975000,0,,0,
selection_sort,melhor,50000,5,57.38090079999529,57.03125,1249975000,0,,0,
selection_sort,melhor,50000,6,59.30016579997027,58.640625,1249975000,0,,0,
selection_sort,melhor,50000,7,54.91127600002801,54.546875,1249975000,0,,0,
selection_sort,melhor,50000,8,55.03294579999056,54.65625,1249975000,0,,0,
selection_sort,melhor,50000,9,56.90509960002965,56.515625,1249975000,0,,0,
selection_sort,melhor,50000,10,57.46266560000368,56.984375,1249975000,0,,0,
selection_sort,melhor,50000,11,54.348079000017606,53.921875,1249975000,0,,0,
selection_sort,melhor,50000,12,54.350235900026746,54.03125,1249975000,0,,0,
selection_sort,melhor,50000,13,53.90818440000294,53.484375,1249975000,0,,0,
selection_sort,melhor,50000,14,57.53191850002622,57.140625,1249975000,0,,0,
selection_sort,melhor,50000,15,56.7358605999616,56.328125,1249975000,0,,0,
selection_sort,melhor,50000,16,55.60506750002969,55.09375,1249975000,0,,0,
selection_sort,melhor,50000,17,59.12009989999933,58.515625,1249975000,0,,0,
selection_sort,melhor,50000,18,58.72068159998162,58.296875,1249975000,0,,0,
selection_sort,melhor,50000,19,63.79385610000463,63.296875,1249975000,0,,0,
selection_sort,melhor,50000,20,66.22773609997239,65.71875,1249975000,0,,0,
selection_sort,pior,1,1,0.0003290000022388,0.0,0,0,,0,
selection_sort,pior,1,2,3.0999653972685337e-06,0.0,0,0,,0,
selection_sort,pior,1,3,2.499960828572512e-06,0.0,0,0,,0,
selection_sort,pior,1,4,2.1999585442245007e-06,0.0,0,0,,0,
selection_sort,pior,1,5,2.7999631129205227e-06,0.0,0,0,,0,
selection_sort,pior,1,6,2.00001522898674e-06,0.0,0,0,,0,
selection_sort,pior,1,7,1.6999547369778156e-06,0.0,0,0,,0,
selection_sort,pior,1,8,2.499960828572512e-06,0.0,0,0,,0,
selection_sort,pior,1,9,2.499960828572512e-06,0.0,0,0,,0,
selection_sort,pior,1,10,2.3999600671231747e-06,0.0,0,0,,0,
selection_sort,pior,1,11,2.500019036233425e-06,0.0,0,0,,0,
selection_sort,pior,1,12,2.400018274784088e-06,0.0,0,0,,0,
selection_sort,pior,1,13,2.499960828572512e-06,0.0,0,0,,0,
selection_sort,pior,1,14,5.100038833916187e-06,0.0,0,0,,0,
selection_sort,pior,1,15,3.300025127828121e-06,0.0,0,0,,0,
selection_sort,pior,1,16,2.3999600671231747e-06,0.0,0,0,,0,
selection_sort,pior,1,17,3.0999653972685337e-06,0.0,0,0,,0,
selection_sort,pior,1,18,2.600019797682762e-06,0.0,0,0,,0,
selection_sort,pior,1,19,2.200016751885414e-06,0.0,0,0,,0,
selection_sort,pior,1,20,2.600019797682762e-06,0.0,0,0,,0,
selection_sort,pior,10,1,1.4699995517730711e-05,0.0,45,5,,0,
selection_sort,pior,10,2,1.8200022168457508e-05,0.0,45,5,,0,
selection_sort,pior,10,3,7.700000423938036e-06,0.0,45,5,,0,
selection_sort,pior,10,4,5.900044925510883e-06,0.0,45,5,,0,
selection_sort,pior,10,5,5.400041118264198e-06,0.0,45,5,,0,
selection_sort,pior,10,6,9.100011084228754e-06,0.0,45,5,,0,
selection_sort,pior,10,7,6.299989763647318e-06,0.0,45,5,,0,
selection_sort,pior,10,8,5.600042641162872e-06,0.0,45,5,,0,
selection_sort,pior,10,9,5.699985194951296e-06,0.0,45,5,,0,
selection_sort,pior,10,10,5.400041118264198e-06,0.0,45,5,,0,
selection_sort,pior,10,11,5.099980626255274e-06,0.0,45,5,,0,
selection_sort,pior,10,12,5.099980626255274e-06,0.0,45,5,,0,
selection_sort,pior,10,13,6.599992047995329e-06,0.0,45,5,,0,
selection_sort,pior,10,14,7.90000194683671e-06,0.0,45,5,,0,
selection_sort,pior,10,15,7.399998139590025e-06,0.0,45,5,,0,
selection_sort,pior,10,16,6.700051017105579e-06,0.0,45,5,,0,
selection_sort,pior,10,17,5.600042641162872e-06,0.0,45,5,,0,
selection_sort,pior,10,18,5.999987479299307e-06,0.0,45,5,,0,
selection_sort,pior,10,19,1.8799968529492617e-05,0.0,45,5,,0,
selection_sort,pior,10,20,7.299997378140688e-06,0.0,45,5,,0,
selection_sort,pior,50,1,5.940004484727979e-05,0.0,1225,25,,0,
selection_sort,pior,50,2,5.8999983593821526e-05,0.0,1225,25,,0,
selection_sort,pior,50,3,6.089999806135893e-05,0.0,1225,25,,0,
selection_sort,pior,50,4,6.059999577701092e-05,0.0,1225,25,,0,
selection_sort,pior,50,5,9.649997809901834e-05,0.0,1225,25,,0,
selection_sort,pior,50,6,6.220000796020031e-05,0.0,1225,25,,0,
selection_sort,pior,50,7,6.429996574297547e-05,0.0,1225,25,,0,
selection_sort,pior,50,8,5.830003647133708e-05,0.0,1225,25,,0,
